ISO,UBID,context
bra,315400205000008,118
bra,350990805000007,118
bra,310620060660316,118
bra,430480405000039,118
bra,292630105000052,118
bra,292630105000053,118
bra,292630105000051,118
bra,510340310420053,116
bra,352620905000034,118
bra,354780905000220,116
bra,354780905000221,118
bra,510780015000008,118
bra,431130414000001,118
bra,355480505000043,118
bra,130240505000062,118
bra,510890705000005,116
bra,510140705000011,118
bra,510140705000019,118
bra,313820305000147,118
bra,313820305000146,118
bra,420430105000115,118
bra,420430105000111,118
bra,291110505000042,116
bra,311070705000019,116
bra,160060005000040,118
bra,317010705070027,118
bra,352330510000021,116
bra,317010705120001,118
bra,350700105000126,118
bra,350010505000070,118
bra,291380405000021,116
bra,291380405000022,116
bra,350230910000004,118
bra,316960405000031,118
bra,316960405000033,118
bra,350700105000123,118
bra,351080705000031,118
bra,410590405000042,118
bra,430597505000002,118
bra,355030839000115,118
bra,290540410000002,118
bra,315180005000083,118
bra,311100205000010,118
bra,310400705000021,118
bra,311340405000068,118
bra,230460805000015,118
bra,230460805000016,116
bra,230460805000012,118
bra,352030105000048,118
bra,355030887000091,118
bra,311030105000006,118
bra,500660605020024,118
bra,230930005000027,118
bra,510263705000039,118
bra,317070105000098,118
bra,260960005000426,118
bra,354120805000003,116
bra,420510005000003,118
bra,330455705230718,116
bra,330455705230716,116
bra,291280605000010,118
bra,315460605000169,118
bra,315460605000165,116
bra,350450305000017,118
bra,320500215090051,116
bra,291800130000007,118
bra,291735905000015,118
bra,291735905000016,118
bra,120045005000032,118
bra,120045005000031,118
bra,330190025000022,118
bra,330190025000020,118
bra,211180505000020,118
bra,530010805060241,118
bra,353860005000012,118
bra,420470705000016,118
bra,355030830000576,118
bra,420470705000013,118
bra,420470705000012,118
bra,421160305000006,118
bra,431710308000001,118
bra,520549705000074,118
bra,421725305000003,118
bra,354165305000006,116
bra,260210005000031,118
bra,411500205000018,118
bra,354940905000067,118
bra,316860625000004,118
bra,350760505000009,118
bra,353990505000015,118
bra,330455705290441,118
bra,330455705290444,116
bra,291260805000017,118
bra,291260805000016,118
bra,291260805000018,118
bra,410650605000032,118
bra,310670505040035,116
bra,330187605070002,118
bra,330187605070001,118
bra,330187605070009,118
bra,330187605070008,118
bra,350950205001501,116
bra,350950205001502,116
bra,510340310000003,118
bra,310670505030073,118
bra,350700105000065,118
bra,410720705000069,118
bra,410720705000068,118
bra,410720705000063,118
bra,230763530000006,118
bra,410720705000065,118
bra,431570122000001,118
bra,330452405000214,118
bra,420240405000317,118
bra,310670505080041,118
bra,320120905000112,118
bra,231130605000031,116
bra,330455705210564,118
bra,354390705000027,118
bra,421590105000007,116
bra,351880010000226,118
bra,320030025000001,118
bra,354120805000026,118
bra,411610905000025,118
bra,260345405060027,116
bra,430460605000299,118
bra,354085305000004,118
bra,354085305000008,118
bra,355030824000156,116
bra,352590405000459,116
bra,130370005000080,118
bra,355030830000463,118
bra,420810418000004,118
bra,320130805000216,118
bra,320130805000215,118
bra,314710505000036,118
bra,241320105000004,116
bra,351420505000008,118
bra,220173905000002,118
bra,313840105000009,118
bra,351900605000012,118
bra,352720705000093,118
bra,350760505000298,118
bra,354050705000009,118
bra,431112205000009,118
bra,421930905000102,118
bra,320160505000024,118
bra,352430305000116,118
bra,352430305000117,118
bra,352430305000114,118
bra,510590305000033,118
bra,351907105000247,118
bra,354870805000184,116
bra,352940105000460,118
bra,352690205000496,118
bra,313420205000157,116
bra,291010705000019,116
bra,320300705000040,116
bra,310620060660321,118
bra,350760505000223,116
bra,290265805000022,116
bra,290265805000025,118
bra,355030842000238,116
bra,355030842000235,118
bra,355030842000237,118
bra,355030842000230,118
bra,330100905070027,118
bra,314610734000003,118
bra,311140805000014,118
bra,230030905000016,118
bra,355030855000240,118
bra,311280205000023,116
bra,431710325000001,118
bra,110013005000016,118
bra,351230805000010,118
bra,170820505000037,118
bra,330100905080165,118
bra,330100905080164,118
bra,330100905080166,118
bra,290130410000005,116
bra,510630705000009,118
bra,293020415000006,118
bra,210095605000039,118
bra,355220505000110,116
bra,130330405000028,118
bra,292080905000010,118
bra,431640230000001,118
bra,430420015000001,118
bra,355030803000034,118
bra,311970805000006,118
bra,354580305000231,118
bra,354580305000237,118
bra,330170215000066,116
bra,221100105000090,118
bra,354780905000826,118
bra,130290010000018,118
bra,355030830000462,118
bra,330330205000516,118
bra,312200905000025,118
bra,312200905000026,118
bra,130260305090205,118
bra,352900505000028,118
bra,420170305000011,118
bra,354780905000264,116
bra,352470905000071,118
bra,351220905000019,118
bra,350745605000006,118
bra,150140255000168,118
bra,351960005000086,118
bra,355030892000188,118
bra,432250905000121,118
bra,355030867000246,116
bra,355030867000247,116
bra,355030867000244,116
bra,431560205230002,118
bra,355030829000223,116
bra,420590205000090,116
bra,355030894000154,116
bra,355030817000267,118
bra,150060205000121,118
bra,150060205000126,118
bra,150530405000037,116
bra,352590405000523,118
bra,313020005000013,116
bra,353870905000540,118
bra,520060525000002,118
bra,355030817000300,116
bra,313240405060055,118
bra,230210705000005,118
bra,351500405000358,118
bra,411370005030086,118
bra,221100105080121,116
bra,130280105000022,118
bra,110094005000015,118
bra,110094005000012,116
bra,354100005000400,118
bra,310670505080022,118
bra,260640805000072,118
bra,310620005650497,118
bra,354880705000122,118
bra,353810505000018,118
bra,314790705000195,118
bra,314790705000190,118
bra,354340210000031,118
bra,520780805000025,118
bra,411520005060008,118
bra,230860910000004,118
bra,410420420000005,118
bra,411990505000358,118
bra,411990505000357,116
bra,314050605000017,118
bra,314050605000018,118
bra,314050605000019,118
bra,130014405000020,118
bra,320320505000083,118
bra,530010805080698,118
bra,352420405000012,118
bra,520753505000013,118
bra,421540605000009,118
bra,350010505000080,118
bra,150060207000028,118
bra,150060207000021,118
bra,150060207000022,118
bra,411840205000038,118
bra,220250505000015,118
bra,313655305000010,118
bra,330330205000610,118
bra,355030830000493,118
bra,430350912000001,118
bra,293200210000015,118
bra,293200210000014,116
bra,293200210000017,118
bra,530010805080715,116
bra,430990205000015,118
bra,291735905000046,118
bra,291735905000045,116
bra,291735905000041,118
bra,355430005000034,118
bra,330330205000860,118
bra,230440070140268,118
bra,314600805000044,118
bra,314600805000049,118
bra,353580405000038,118
bra,510267805000041,118
bra,150050315000011,118
bra,510385805000016,118
bra,130100105000070,118
bra,355030858000240,118
bra,350930405000012,118
bra,510525905000071,118
bra,231135507000009,118
bra,430730210000002,118
bra,221080505000020,118
bra,221080505000021,116
bra,412110905000012,118
bra,421620605000078,118
bra,355010010000010,118
bra,410650605000035,118
bra,410650605000030,118
bra,410650605000033,118
bra,261160605230086,116
bra,314970505000020,118
bra,500348805000017,118
bra,431440742000001,118
bra,351925305000008,118
bra,316990115000005,118
bra,521570205000046,118
bra,420240410000004,118
bra,420240410000006,118
bra,430080205000042,118
bra,250890105000037,116
bra,330490415000300,118
bra,351280305000091,118
bra,310670505070023,118
bra,310670505070026,118
bra,420850005000072,118
bra,350410705000200,118
bra,350410705000209,118
bra,355410205000145,118
bra,353340305000089,118
bra,530010805100334,118
bra,240020805000051,118
bra,412820310000016,118
bra,350810805000026,118
bra,292740805110002,118
bra,292740805110004,116
bra,292740805110009,118
bra,353050805000113,118
bra,330600805000102,118
bra,330600805000100,118
bra,351620005000081,118
bra,231025815000003,118
bra,411535820000003,118
bra,292190610000006,116
bra,354025905000012,118
bra,354990405000129,118
bra,170550805000031,118
bra,353600005000012,118
bra,352270310000002,118
bra,352270310000003,118
bra,354990410000012,118
bra,352270310000007,118
bra,261090515000004,118
bra,420700705000100,118
bra,330380715000014,116
bra,330380715000015,116
bra,430240205000010,118
bra,355030843000318,118
bra,420910205000134,118
bra,431150210000006,118
bra,431150210000007,118
bra,510795805000027,118
bra,330455705310089,118
bra,292740805180092,118
bra,292740805180093,118
bra,150490105000011,118
bra,150490105000010,118
bra,310620005670355,118
bra,210160805000108,118
bra,261190310000007,118
bra,412530810000002,118
bra,421640405000002,118
bra,420130705000058,118
bra,355030875000181,116
bra,352690205000474,118
bra,352050905000180,118
bra,521060405000011,118
bra,521060405000010,118
bra,521060405000012,118
bra,330170220000047,118
bra,351920410000001,118
bra,354980520000010,118
bra,350810805000019,118
bra,355000110000004,118
bra,110013005000038,118
bra,110013005000036,118
bra,350335605000004,118
bra,350010505000032,118
bra,330420110000060,116
bra,410720705000066,118
bra,210408105000022,118
bra,420590205000082,118
bra,420590205000089,118
bra,140010005000316,118
bra,420750205000074,118
bra,431730105000028,118
bra,110010605000039,118
bra,330520805080041,118
bra,330520805080040,118
bra,530010805150606,118
bra,280560405000028,118
bra,352680305000090,118
bra,430280830000001,118
bra,410470905000015,118
bra,130370005000026,118
bra,130370005000023,118
bra,130370005000028,118
bra,431910905000016,118
bra,240810205090105,116
bra,353240505000029,116
bra,355030820000022,116
bra,291770608000020,118
bra,292740805210027,118
bra,352440205000248,118
bra,410550805000035,118
bra,312670310000009,118
bra,310620005630313,116
bra,411370005020003,118
bra,330040705070028,118
bra,330040705070029,118
bra,355480505000075,118
bra,355480505000078,118
bra,352300805000006,118
bra,330350005210003,116
bra,330455705220315,118
bra,330455705220314,118
bra,330455705220317,118
bra,330455705220316,118
bra,330455705220310,118
bra,330455705220313,118
bra,354625605000005,118
bra,421145405000005,118
bra,130070605000049,118
bra,260050005000044,116
bra,320450025000001,118
bra,330420105000021,116
bra,291905805000021,118
bra,431490205001247,118
bra,350760505000008,118
bra,353800605000022,118
bra,350950205000949,116
bra,355640405000058,116
bra,320090405000023,118
bra,355030843000326,118
bra,355030843000322,118
bra,110025415000006,118
bra,355030821000127,116
bra,250320905000039,118
bra,311550805000021,118
bra,410140805000093,118
bra,410140805000092,118
bra,230600905000008,118
bra,310920410000004,118
bra,355030862000031,118
bra,510840205000271,118
bra,431130411000001,118
bra,431940610000001,118
bra,420160405000004,118
bra,351050005000110,118
bra,130250405000079,118
bra,350740705000019,118
bra,350740705000018,118
bra,330190025000017,118
bra,355530705000005,118
bra,355530705000006,118
bra,230640505000049,118
bra,430235205000017,118
bra,354770005000036,118
bra,430750005000014,118
bra,354850005000635,116
bra,352970805000024,116
bra,350280405000309,118
bra,350280405000308,118
bra,420420205000214,118
bra,270510105000021,116
bra,352850205000094,118
bra,352850205000097,118
bra,352070705000007,118
bra,520110805000146,118
bra,430300405000048,118
bra,354610805000003,118
bra,353800605000130,118
bra,211176305000023,118
bra,431697205000006,118
bra,431697205000003,118
bra,354550605000007,118
bra,330455705210444,118
bra,260280315000007,118
bra,353030005000060,116
bra,353030005000061,118
bra,355030830000555,118
bra,431640205000030,118
bra,352850205000113,118
bra,220820505000014,118
bra,280620605000041,118
bra,420730405000019,118
bra,250640005000021,118
bra,411790905000045,118
bra,411790905000046,118
bra,355030830000550,118
bra,354340205000196,118
bra,530010805210035,118
bra,353890705000024,118
bra,520080305000010,118
bra,350290305000032,118
bra,350930405000016,118
bra,315490305000006,118
bra,292740805270266,116
bra,315030705000004,118
bra,140017505000033,118
bra,240230305000027,118
bra,432032112000001,118
bra,354850005000203,118
bra,354990405000612,118
bra,310620005670397,118
bra,411520005140004,118
bra,431033005000016,118
bra,291360655000013,118
bra,510775005000007,118
bra,130270205000063,118
bra,130040905000057,118
bra,251290305000012,118
bra,431800235000001,118
bra,431800235000003,118
bra,330250205000059,118
bra,350230905000007,118
bra,354870805001161,116
bra,330455705120090,118
bra,352240605000106,118
bra,320320507000007,116
bra,316110640000006,118
bra,316110640000003,118
bra,510340305400005,118
bra,522020705000017,118
bra,250400905000320,118
bra,330390605000033,118
bra,510020115000001,118
bra,330455705230836,116
bra,430480405000027,116
bra,350775305000005,118
bra,500270405110227,118
bra,510720605000011,118
bra,350810805000035,118
bra,350810805000038,118
bra,351100305000021,116
bra,330460705000010,116
bra,431560205010001,116
bra,355480505000053,116
bra,130240505000096,118
bra,500220905000026,116
bra,510890705000012,116
bra,420820305000037,118
bra,250400905000074,118
bra,431350805000085,118
bra,210110305000004,118
bra,430680905000038,118
bra,510622405000067,118
bra,420430105000049,118
bra,130260305120599,118
bra,240325105000117,116
bra,521560305000053,118
bra,521560305000055,118
bra,521560305000054,118
bra,290650120000002,118
bra,130290015000019,118
bra,430510805170008,118
bra,354390705000201,118
bra,350280405000272,118
bra,130014405000031,116
bra,352030105000056,118
bra,430676715000011,118
bra,430676715000010,118
bra,290530510000006,116
bra,330520805090039,116
bra,351850305000024,118
bra,330130605000021,118
bra,431535405000005,118
bra,411325405000016,118
bra,411990505000072,118
bra,291110505000041,118
bra,291110505000043,118
bra,354930005000008,118
bra,500375110000005,118
bra,421480505000037,118
bra,312160505000017,116
bra,354540705000011,118
bra,315460605000175,118
bra,315460605000174,118
bra,315460605000172,118
bra,315460605000170,118
bra,510790905000224,118
bra,352590405000346,118
bra,171190205000014,118
bra,411480715000007,118
bra,420330305000028,116
bra,420330305000027,118
bra,420330305000025,118
bra,510795825000006,118
bra,350075805000009,118
bra,261260405000035,118
bra,420130705000054,116
bra,355030830000564,118
bra,355030830000563,118
bra,355030830000562,118
bra,355030830000561,118
bra,355030830000569,118
bra,221100105000108,118
bra,352530005000149,118
bra,431490205002284,116
bra,421630505000035,116
bra,353790905000040,118
bra,430040605090010,118
bra,231270006000005,118
bra,291400025000022,118
bra,291400025000021,118
bra,220130905000004,118
bra,314810305000058,118
bra,430940705000046,116
bra,430940705000045,118
bra,355280905000136,116
bra,355280905000130,118
bra,315960505000018,118
bra,420205705000033,118
bra,110110405000010,118
bra,221100105000078,118
bra,221100105000075,118
bra,430770805250009,116
bra,431130405000047,116
bra,410657105000013,118
bra,412000205000021,116
bra,230205710000006,118
bra,261160605210334,118
bra,312770105000266,118
bra,430107305000006,118
bra,311455005000005,118
bra,320130810000372,118
bra,410720705000018,118
bra,330285805000190,118
bra,431740005000009,118
bra,421700605000008,118
bra,354340205000804,118
bra,354340205000802,118
bra,430440805000046,118
bra,430535505000034,118
bra,430535505000035,118
bra,430535505000033,118
bra,411690105000043,118
bra,411690105000044,118
bra,411690105000045,118
bra,355030834000153,116
bra,330455705170342,118
bra,420980505000010,118
bra,432120405000052,118
bra,510340320000006,116
bra,352210905000198,118
bra,353490605000013,118
bra,432220205000057,118
bra,355030842000227,116
bra,354530805000057,118
bra,354530805000056,118
bra,230640550000005,118
bra,330575205000054,118
bra,522160105000021,118
bra,210060005000039,118
bra,352670405000111,116
bra,430600705000027,118
bra,350610205000125,118
bra,351840405000002,116
bra,510637205000033,118
bra,352600105000034,118
bra,352600105000035,118
bra,280530705000019,118
bra,510020105000041,118
bra,320130805000205,118
bra,320130805000207,118
bra,320130805000202,118
bra,410690205070219,116
bra,230940905000027,118
bra,411370005050022,118
bra,291075005000029,118
bra,355030871000131,118
bra,292740805250004,118
bra,310080705000010,118
bra,317120405000093,118
bra,317120405000094,118
bra,310490805000011,118
bra,291420805000019,116
bra,291420805000018,116
bra,431237710000003,118
bra,351350405000058,118
bra,510130805000029,118
bra,510130805000024,118
bra,120010405000030,118
bra,421605705000011,118
bra,261110115000001,118
bra,270550705000020,118
bra,350075805000012,118
bra,510590305000027,118
bra,354840105000009,118
bra,355030881000149,116
bra,354840105000008,118
bra,230625605000066,118
bra,355410205000322,118
bra,355220505000586,118
bra,355250205000181,116
bra,330455705300185,118
bra,352910405000007,118
bra,411840205000093,118
bra,355640405000054,118
bra,130406205000046,118
bra,355030842000222,116
bra,330330205000887,118
bra,520150405000014,118
bra,520150405000011,118
bra,431990105000090,118
bra,521740105000054,118
bra,521740105000052,118
bra,510794105000022,118
bra,520470605000014,118
bra,330412805000019,118
bra,350280405000348,118
bra,210040205000020,118
bra,150100610000007,118
can,1002012106,119
can,1002012108,119
can,1002008009,119
can,1003005604,119
can,1003006504,119
can,1005012205,119
can,1008020301,119
can,1008022302,119
can,1204003102,119
can,1204003103,119
can,1209058702,119
can,1209058703,119
can,1209058802,119
can,1308009301,119
can,1310027701,119
can,1313014005,119
can,2405003529,119
can,2405003558,119
can,2407009212,119
can,2407008808,119
can,2407005025,119
can,2407007403,119
can,2409007219,119
can,2410015301,119
can,2414006502,119
can,2435005520,119
can,2462010858,119
can,2462019108,119
can,2466339603,119
can,2479008606,119
can,2479016011,119
can,2483007001,119
can,2483007002,119
can,2488004713,119
can,2494031382,119
can,2497007201,119
can,2497007206,119
can,2497007223,119
can,2497007230,119
can,3512040906,119
can,3512040909,119
can,3543055008,119
can,3543055011,119
can,3549022001,119
can,3556028002,119
can,3559006103,119
can,3559006108,119
can,3559006110,119
can,3559006112,119
can,3559006113,119
can,3559006117,119
can,3559006121,119
can,3559010201,119
can,3559007001,119
can,4602010306,119
can,4602010319,119
can,4615006501,119
can,4615007902,119
can,4617009614,119
can,4617009615,119
can,4617009618,119
can,4617009626,119
can,4617009628,119
can,4617009636,119
can,4617009656,119
can,4617009662,119
can,4617009665,119
can,4617009666,119
can,4617009675,119
can,4617009679,119
can,4617009683,119
can,4623003012,119
can,4701019804,119
can,4701019806,119
can,4701019810,119
can,4701019811,119
can,4701019813,119
can,4701019816,119
can,4701019817,119
can,4701020401,119
can,4701020502,119
can,4701021301,119
can,4701021303,119
can,4701020701,119
can,4701020201,119
can,4701020901,119
can,4702016102,119
can,4702016103,119
can,4702016105,119
can,4702016106,119
can,4702016108,119
can,4702016302,119
can,4702016303,119
can,4702016308,119
can,4702012502,119
can,4702015003,119
can,4702015010,119
can,4703010903,119
can,4703010904,119
can,4703010905,119
can,4703010909,119
can,4703010910,119
can,4703011001,119
can,4704008210,119
can,4704008211,119
can,4704008213,119
can,4704006701,119
can,4704006702,119
can,4704006704,119
can,4705024804,119
can,4705021301,119
can,4705021303,119
can,4705015002,119
can,4705015003,119
can,4705015005,119
can,4705015008,119
can,4705020602,119
can,4705020201,119
can,4706061202,119
can,4706061204,119
can,4706061207,119
can,4706061208,119
can,4706061225,119
can,4706053101,119
can,4706053103,119
can,4706053105,119
can,4706051702,119
can,4706051703,119
can,4706051707,119
can,4706051207,119
can,4706051210,119
can,4706051212,119
can,4706059106,119
can,4707021302,119
can,4707021304,119
can,4707021305,119
can,4707021307,119
can,4707021308,119
can,4707021310,119
can,4707021501,119
can,4707021506,119
can,4707021602,119
can,4707021604,119
can,4707021607,119
can,4707021608,119
can,4707021611,119
can,4707021615,119
can,4707021617,119
can,4707021622,119
can,4707021625,119
can,4707021627,119
can,4707021638,119
can,4707021645,119
can,4707021647,119
can,4707021659,119
can,4707021662,119
can,4707021664,119
can,4707021665,119
can,4707021667,119
can,4707021669,119
can,4707021670,119
can,4707021673,119
can,4707021675,119
can,4707021676,119
can,4707021677,119
can,4707021683,119
can,4707021684,119
can,4707021685,119
can,4707021688,119
can,4707021690,119
can,4707021695,119
can,4707021697,119
can,4707021698,119
can,4707023306,119
can,4707023311,119
can,4707023312,119
can,4707023313,119
can,4708012502,119
can,4708012504,119
can,4708012505,119
can,4708012514,119
can,4708012515,119
can,4708010904,119
can,4708010908,119
can,4708011504,119
can,4708011505,119
can,4708011506,119
can,4708011508,119
can,4710017601,119
can,4710015502,119
can,4710020005,119
can,4710014502,119
can,4710022002,119
can,4710022003,119
can,4710016802,119
can,4710018401,119
can,4710017301,119
can,4710016101,119
can,4710016301,119
can,4710018701,119
can,4711062404,119
can,4711062405,119
can,4711062406,119
can,4711060206,119
can,4711060212,119
can,4711060216,119
can,4712011704,119
can,4712011708,119
can,4712011709,119
can,4712011710,119
can,4712011711,119
can,4712009302,119
can,4712008305,119
can,4713014001,119
can,4713014002,119
can,4713014003,119
can,4713014004,119
can,4713014005,119
can,4713014603,119
can,4713014604,119
can,4714020302,119
can,4714020304,119
can,4714020306,119
can,4715032105,119
can,4715032106,119
can,4715032109,119
can,4715032110,119
can,4715032111,119
can,4715032115,119
can,4715038803,119
can,4715031001,119
can,4715031401,119
can,4715031404,119
can,4716021703,119
can,4716021704,119
can,4716021705,119
can,4716021706,119
can,4716021005,119
can,4716021007,119
can,4716021008,119
can,4716022101,119
can,4716022105,119
can,4716022109,119
can,4716027501,119
can,4716027706,119
can,4716025402,119
can,4716025403,119
can,4716020301,119
can,4717015902,119
can,4717018801,119
can,4717025801,119
can,4717017603,119
can,4718021202,119
can,4718017704,119
can,4718017905,119
can,4807015804,119
can,4807015807,119
can,4807015810,119
can,4807015812,119
can,4807015814,119
can,4808033601,119
can,4808042903,119
can,4811206402,119
can,4811178502,119
can,4811178503,119
can,4812023002,119
can,4812023005,119
can,4813023804,119
can,4813023806,119
can,4813025602,119
can,4813025603,119
can,4813025604,119
can,4813025606,119
can,4813025608,119
can,4815008701,119
can,4816009601,119
can,4817032501,119
can,4817030701,119
can,4818004003,119
can,5901020302,119
can,5901012713,119
can,5907015803,119
can,5909077105,119
can,5909062604,119
can,5909061901,119
can,5909063206,119
can,5909063208,119
can,5909063210,119
can,5909078030,119
can,5909060207,119
can,5909077202,119
can,5909045404,119
can,5915300402,119
can,5915360401,119
can,5923007601,119
can,5923014801,119
can,5923014802,119
can,5931012801,119
can,5931012302,119
can,5931013601,119
can,5931013701,119
can,5931012704,119
can,5931013502,119
can,5931012403,119
can,5931015101,119
can,5933154810,119
can,5933155405,119
can,5933154605,119
can,5933154607,119
can,5933154608,119
can,5933162603,119
can,5933145202,119
can,5933147913,119
can,5933159901,119
can,5933157602,119
can,5933160302,119
can,5933148206,119
can,5933157403,119
can,5933158103,119
can,5933157704,119
can,5933159603,119
can,5933158401,119
can,5933146102,119
can,5933146103,119
can,5933162705,119
can,5937015501,119
can,5939014410,119
can,5939014412,119
can,5941034908,119
can,5941037506,119
can,5941040601,119
can,5941041601,119
can,5941043201,119
can,5941044902,119
can,5941036201,119
can,5941038202,119
can,5941025501,119
can,5941037804,119
can,5941037603,119
can,5941037706,119
can,5941045501,119
can,5941045502,119
can,5941045802,119
can,5941045803,119
can,5947009604,119
can,5947009607,119
can,5947009610,119
can,5947009611,119
can,5947009612,119
can,5947009615,119
can,5947009628,119
can,5949017920,119
can,5949010340,119
can,5949020901,119
can,5949020202,119
can,5951023002,119
can,5951018503,119
can,5951022102,119
can,5951020501,119
can,5951015001,119
can,5959001601,119
can,6001013303,119
can,6001013305,119
can,6001013307,119
can,6001013308,119
can,6001013313,119
can,6001013327,119
can,6001012705,119
can,6001012707,119
can,6001013507,119
can,6001012002,119
can,6001012006,119
can,6001019310,119
can,6104007002,119
can,6104007006,119
can,6104007010,119
can,6104007015,119
can,6104013924,119
can,6104013927,119
can,6105007801,119
can,6204005912,119
can,6208002101,119
can,1002008010,119
can,1007049103,119
can,1204002601,119
can,1308009302,119
can,1308009304,119
can,1309010702,119
can,2406005504,119
can,2406005913,119
can,2407009211,119
can,2408008025,119
can,2462019106,119
can,2488004716,119
can,2497007205,119
can,3529033101,119
can,3541024508,119
can,3541024513,119
can,3543055006,119
can,3543055014,119
can,3556028003,119
can,4609008403,119
can,4617009635,119
can,4619009802,119
can,4622009004,119
can,4701021302,119
can,4701021101,119
can,4702012501,119
can,4702012503,119
can,4702012505,119
can,4702015006,119
can,4703011002,119
can,4705024803,119
can,4705021629,119
can,4705021302,119
can,4705015004,119
can,4705021809,119
can,4705021811,119
can,4706061203,119
can,4706061214,119
can,4706061215,119
can,4706061219,119
can,4706061222,119
can,4706061223,119
can,4706061229,119
can,4706053104,119
can,4706053106,119
can,4706051701,119
can,4706051708,119
can,4706051214,119
can,4706059601,119
can,4706059611,119
can,4706063101,119
can,4707021503,119
can,4707021613,119
can,4707021686,119
can,4707021689,119
can,4707021693,119
can,4707023305,119
can,4707023801,119
can,4708012516,119
can,4709016901,119
can,4709016904,119
can,4709016906,119
can,4710015501,119
can,4710020006,119
can,4710014501,119
can,4710014504,119
can,4710017302,119
can,4711060208,119
can,4711060214,119
can,4713009207,119
can,4716027401,119
can,4716027507,119
can,4716027702,119
can,4717018701,119
can,4717018706,119
can,4717018708,119
can,4718017705,119
can,4718017904,119
can,4808042902,119
can,4810020012,119
can,4811178504,119
can,4811202903,119
can,4811202408,119
can,4811201901,119
can,4812023001,119
can,4813025609,119
can,4815008702,119
can,5901012714,119
can,5901012715,119
can,5901012729,119
can,5909077108,119
can,5909062903,119
can,5909059003,119
can,5909061802,119
can,5909059501,119
can,5909045602,119
can,5919016202,119
can,5919017603,119
can,5923013501,119
can,5923009702,119
can,5924019601,119
can,5931013001,119
can,5931015202,119
can,5933154602,119
can,5933162502,119
can,5933161004,119
can,5933160502,119
can,5933162706,119
can,5933152302,119
can,5941042902,119
can,5941044102,119
can,5941044103,119
can,5941041701,119
can,5943008901,119
can,5947006506,119
can,5947006507,119
can,5947009609,119
can,5947009616,119
can,5949020904,119
can,5949020910,119
can,5951023001,119
can,5951023805,119
can,5951021801,119
can,5951018704,119
can,5951021501,119
can,5951027305,119
can,6001013406,119
can,6001013304,119
can,6001013311,119
can,6001013317,119
can,6001013322,119
can,6001013508,119
can,6001012005,119
can,6001019116,119
can,6104007004,119
can,6204004001,119
can,1007049102,119
can,2405003530,119
can,2497007224,119
can,4606004105,119
can,4606004304,119
can,4701021001,119
can,4702016301,119
can,4704008204,119
can,4704006705,119
can,4705021802,119
can,4706052201,119
can,4706059102,119
can,4707021624,119
can,4707021626,119
can,4708011501,119
can,4711062401,119
can,4713009206,119
can,4716022106,119
can,4808033603,119
can,4811178302,119
can,4811206401,119
can,4811202202,119
can,4817030702,119
can,5901012716,119
can,5909063301,119
can,5919017001,119
can,5931012501,119
can,5933158205,119
can,5933153101,119
can,5933160902,119
can,5939014413,119
can,5941037201,119
can,5941037202,119
can,5941037503,119
can,5941044901,119
can,5943005701,119
can,5947009608,119
can,5949010331,119
can,5949010336,119
can,5949017704,119
can,5951026401,119
can,5957020203,119
can,6001013310,119
can,6001013314,119
can,6001013315,119
can,6001013319,119
can,6001012706,119
can,6001012009,119
can,6001019113,119
can,6104007014,119
can,6205001712,119
can,2497007213,119
can,3512040914,119
can,3559006107,119
can,4606004111,119
can,4623003401,119
can,4705016501,119
can,4717019602,119
can,4809008402,119
can,4811202402,119
can,4817023001,119
can,5901012728,119
can,5909061905,119
can,5909060404,119
can,5931012203,119
can,5931015004,119
can,5933159501,119
can,6001013309,119
can,2406003407,119
can,4616005204,119
can,4705021101,119
can,4706061216,119
can,4707021637,119
can,4710019820,119
can,4716025701,119
can,4811202002,119
can,4812023003,119
can,5909077109,119
can,5909063205,119
can,5919017002,119
can,6001013318,119
can,2421005501,119
can,2497007221,119
can,2497007231,119
can,3529032811,119
can,3559006109,119
can,4602010318,119
can,4709016907,119
can,4715031502,119
can,4717015901,119
can,4718017901,119
can,4718017906,119
can,4808033602,119
can,5909070603,119
can,5947009601,119
can,1007050004,119
can,4718019407,119
can,4718021901,119
can,4813025301,119
can,4815008704,119
can,4818004002,119
can,5923014601,119
can,5931015601,119
can,5933161002,119
can,5939014414,119
can,5939012906,119
can,4621008902,119
can,4705021808,119
can,4706061227,119
can,4706059107,119
can,4709016909,119
can,4716027506,119
can,4718019411,119
can,5901012724,119
can,5931015006,119
can,5933159102,119
can,5933157503,119
can,5951021101,119
can,6001014103,119
can,6104007005,119
can,2497007101,119
can,4606004104,119
can,4705021806,119
can,4710014703,119
can,5919017602,119
can,5933146508,119
can,5941025601,119
can,5947009606,119
can,1206007301,119
can,1310027702,119
can,2406005507,119
can,2406005914,119
can,2497007222,119
can,3512040705,119
can,3541024524,119
can,4706058907,119
can,4712008306,119
can,4716027408,119
can,4718017803,119
can,5923008301,119
can,5927008101,119
can,1204002602,119
can,1209059001,119
can,3549022003,119
can,4602010304,119
can,4705016402,119
can,4710015603,119
can,4713009202,119
can,4718021201,119
can,4718017802,119
can,4808042904,119
can,5919016204,119
can,5931019901,119
can,5947009624,119
can,5949017702,119
can,6001019308,119
can,1101007601,119
can,3512040706,119
can,3512040908,119
can,4706059604,119
can,4715038802,119
can,4718017702,119
can,5947009618,119
can,5949020922,119
can,2406005909,119
